,F1,F2,F3,F4,X,Y,TARGET,C1,C2,C3,C4
0,100.0,8.0,2.0,2.0,-142,-143,1001,0.0,1.0,1.0,1.0
1,100.0,4.0,2.0,1.29e-26,-136,-136,1001,0.0,1.0,1.0,1.0
2,100.0,4.0,2.0,7.75e-26,-139,-139,1001,0.0,1.0,1.0,1.0
3,100.0,4.0,2.0,2.0,-135,-133,1001,0.0,1.0,1.0,1.0
4,100.0,8.0,2.0,5.0,-143,-145,1001,0.0,1.0,1.0,1.0
5,100.0,8.0,2.0,5.0,-148,-155,1001,0.0,1.0,1.0,1.0
6,100.0,8.0,2.0,1.0,-147,-152,1001,0.0,1.0,1.0,1.0
7,100.0,8.0,2.0,2.0,-147,-147,1001,0.0,1.0,1.0,1.0
8,100.0,4.0,2.0,2.0,-149,-152,1001,0.0,1.0,1.0,1.0
9,100.0,8.0,2.0,2.0,-147,-147,1001,0.0,1.0,1.0,1.0
10,100.0,4.0,3.0,2.0,-148,-148,1001,0.0,1.0,1.0,1.0
11,100.0,4.0,3.0,5.0,-148,-150,1001,0.0,1.0,1.0,1.0
12,100.0,4.0,2.0,2.0,-143,-143,1001,0.0,1.0,1.0,1.0
13,100.0,4.0,4.0,2.0,-143,-142,1001,0.0,1.0,1.0,1.0
14,100.0,4.0,2.0,4.0,-139,-141,1001,0.0,1.0,1.0,1.0
15,100.0,8.0,3.0,5.0,-150,-154,1001,0.0,1.0,1.0,1.0
16,100.0,8.0,4.0,5.0,-138,-138,1001,0.0,1.0,1.0,1.0
17,100.0,8.0,2.0,4.0,-146,-151,1001,0.0,1.0,1.0,1.0
18,100.0,12.0,4.0,3.1e-25,-144,-143,1001,0.0,1.0,1.0,1.0
19,100.0,4.0,2.0,1.02e-20,-144,-143,1001,0.0,1.0,1.0,1.0
20,100.0,8.0,4.0,4.0,-149,-153,1001,0.0,1.0,1.0,1.0
21,100.0,4.0,4.0,2.0,-144,-145,1001,0.0,1.0,1.0,1.0
22,100.0,4.0,4.0,2.0,-145,-146,1001,0.0,1.0,1.0,1.0
23,100.0,8.0,4.0,2.0,-142,-142,1001,0.0,1.0,1.0,1.0
24,100.0,8.0,3.0,5.0,-148,-153,1001,0.0,1.0,1.0,1.0
25,100.0,8.0,2.0,5.0,-146,-147,1001,0.0,1.0,1.0,1.0
26,100.0,8.0,3.0,5.0,-146,-150,1001,0.0,1.0,1.0,1.0
27,100.0,8.0,3.0,3.0,-147,-150,1001,0.0,1.0,1.0,1.0
28,100.0,8.0,3.0,4.0,-147,-149,1001,0.0,1.0,1.0,1.0
29,100.0,8.0,3.0,2.0,-148,-148,1001,0.0,1.0,1.0,1.0
30,100.0,8.0,2.0,5.0,-139,-140,1001,0.0,1.0,1.0,1.0
31,100.0,8.0,4.0,1.29e-26,-142,-145,1001,0.0,1.0,1.0,1.0
32,100.0,8.0,3.0,1.0,-140,-140,1001,0.0,1.0,1.0,1.0
33,100.0,8.0,3.0,5.0,-146,-149,1001,0.0,1.0,1.0,1.0
34,100.0,8.0,2.0,1.0,-142,-143,1001,0.0,1.0,1.0,1.0
35,100.0,8.0,3.0,1.78e-15,-150,-152,1001,0.0,1.0,1.0,1.0
36,100.0,8.0,2.0,2.0,-147,-153,1001,0.0,1.0,1.0,1.0
37,100.0,8.0,3.0,4.0,-147,-150,1001,0.0,1.0,1.0,1.0
38,100.0,8.0,3.0,4.1399999999999986e-24,-150,-156,1001,0.0,1.0,1.0,1.0
39,100.0,8.0,3.0,3.0,-151,-159,1001,0.0,1.0,1.0,1.0
40,100.0,8.0,3.0,6.0,-150,-157,1001,0.0,1.0,1.0,1.0
41,100.0,8.0,2.0,5.0,-150,-153,1001,0.0,1.0,1.0,1.0
42,100.0,8.0,3.0,2.0,-151,-152,1001,0.0,1.0,1.0,1.0
43,100.0,12.0,2.0,3.0,-153,-153,1001,0.0,1.0,1.0,1.0
44,100.0,8.0,2.0,2.0,-153,-153,1001,0.0,1.0,1.0,1.0
45,100.0,8.0,2.0,2.84e-14,-155,-157,1001,0.0,1.0,1.0,1.0
46,100.0,8.0,4.0,5.0,-152,-155,1001,0.0,1.0,1.0,1.0
47,100.0,8.0,3.0,7.0,-153,-162,1001,0.0,1.0,1.0,1.0
48,100.0,8.0,3.0,1.11e-16,-153,-160,1001,0.0,1.0,1.0,1.0
49,100.0,8.0,4.0,2.0,-148,-150,1001,0.0,1.0,1.0,1.0
50,100.0,4.0,2.0,5.0,-153,-158,1001,0.0,1.0,1.0,1.0
51,100.0,8.0,2.0,7.109999999999998e-15,-147,-146,1001,0.0,1.0,1.0,1.0
52,100.0,8.0,2.0,6.779999999999999e-21,-146,-145,1001,0.0,1.0,1.0,1.0
53,100.0,8.0,3.0,3.0,-150,-157,1001,0.0,1.0,1.0,1.0
54,100.0,8.0,3.0,1.0,-150,-155,1001,0.0,1.0,1.0,1.0
55,100.0,8.0,3.0,4.0,-149,-152,1001,0.0,1.0,1.0,1.0
56,100.0,8.0,4.0,8.88e-16,-151,-157,1001,0.0,1.0,1.0,1.0
57,100.0,8.0,4.0,5.0,-149,-151,1001,0.0,1.0,1.0,1.0
58,8.38e-09,8.0,3.0,2.0,-152,-157,1001,0.0,1.0,1.0,1.0
59,100.0,8.0,3.0,4.0,-150,-154,1001,0.0,1.0,1.0,1.0
60,100.0,12.0,4.0,2.0,-147,-155,1001,0.0,1.0,1.0,1.0
61,100.0,8.0,4.0,1.11e-16,-149,-158,1001,0.0,1.0,1.0,1.0
62,100.0,12.0,6.0,3.0,-150,-160,1001,0.0,1.0,1.0,1.0
63,100.0,8.0,4.0,1.1400000000000002e-13,-146,-146,1001,0.0,1.0,1.0,1.0
64,100.0,8.0,2.0,3.64e-12,-145,-148,1001,0.0,1.0,1.0,1.0
65,100.0,8.0,3.0,7.109999999999998e-15,-139,-142,1001,0.0,1.0,1.0,1.0
66,81.0,8.0,3.0,6.62e-24,-144,-152,1001,0.0,1.0,1.0,1.0
67,100.0,8.0,3.0,1.16e-10,-146,-151,1001,0.0,1.0,1.0,1.0
68,100.0,8.0,3.0,2.0,-149,-161,1001,0.0,1.0,1.0,1.0
69,12.5,8.0,3.0,2.0,-148,-155,1001,0.0,1.0,1.0,1.0
70,9.0,8.0,5.0,2.78e-17,-149,-167,1001,0.0,1.0,1.0,1.0
71,100.0,8.0,4.0,5.0,-148,-165,1001,0.0,1.0,1.0,1.0
72,100.0,8.0,4.0,10.0,-146,175,1001,0.0,1.0,1.0,1.0
73,100.0,8.0,5.0,2.0,-147,-169,1001,0.0,1.0,1.0,1.0
74,100.0,8.0,4.0,8.0,-148,21,1001,0.0,1.0,1.0,1.0
75,100.0,8.0,4.0,7.0,-147,-158,1001,0.0,1.0,1.0,1.0
76,9.0,8.0,3.0,6.0,-150,-163,1001,0.0,1.0,1.0,1.0
77,45.0,4.0,2.0,0.000488281,-150,-157,1001,0.0,1.0,1.0,1.0
78,100.0,12.0,2.0,2.0,-150,7,1001,0.0,1.0,1.0,1.0
79,100.0,4.0,2.0,2.0,-148,-170,1001,0.0,1.0,1.0,1.0
80,100.0,4.0,3.0,4.0,-150,167,1001,0.0,1.0,1.0,1.0
81,100.0,8.0,4.0,5.0,-154,2,1001,0.0,1.0,1.0,1.0
82,100.0,2.0,3.0,2.71e-20,-154,-158,1001,0.0,1.0,1.0,1.0
83,100.0,4.0,3.0,1.16e-23,-153,-162,1001,0.0,1.0,1.0,1.0
84,100.0,4.0,2.0,8.27e-24,-149,-164,1001,0.0,1.0,1.0,1.0
85,100.0,4.0,5.0,3.0,-151,-156,1001,0.0,1.0,1.0,1.0
86,100.0,8.0,4.0,1.24e-24,-149,-155,1001,0.0,1.0,1.0,1.0
87,100.0,4.0,4.0,2.0,-151,-164,1001,0.0,1.0,1.0,1.0
88,100.0,8.0,7.0,2.0,-148,-154,1001,0.0,1.0,1.0,1.0
89,100.0,4.0,4.0,5.0,-141,-144,1001,0.0,1.0,1.0,1.0
90,100.0,4.0,4.0,8.0,-141,-142,1001,0.0,1.0,1.0,1.0
91,100.0,8.0,5.0,2.0,-140,-148,1001,0.0,1.0,1.0,1.0
92,100.0,8.0,7.0,3.0,-151,-103,1001,0.0,1.0,1.0,1.0
93,100.0,12.0,6.0,4.0,-154,174,1001,0.0,1.0,1.0,1.0
94,50.0,8.0,6.0,1.0,-154,-171,1001,0.0,1.0,1.0,1.0
95,100.0,8.0,6.0,1.46e-11,-151,168,1001,0.0,1.0,1.0,1.0
96,100.0,8.0,6.0,7.0,-153,172,1001,0.0,1.0,1.0,1.0
97,100.0,8.0,5.0,5.68e-14,-155,-151,1001,0.0,1.0,1.0,1.0
98,100.0,8.0,6.0,1.0,-152,177,1001,0.0,1.0,1.0,1.0
99,100.0,12.0,6.0,5.0,-152,-110,1001,0.0,1.0,1.0,1.0
100,100.0,8.0,6.0,5.0,-155,-32,1001,0.0,1.0,1.0,1.0
101,100.0,12.0,10.0,3.55e-15,-156,175,1001,0.0,1.0,1.0,1.0
102,100.0,8.0,7.0,3.0,-152,-169,1001,0.0,1.0,1.0,1.0
103,100.0,8.0,6.0,7.0,-151,-111,1001,0.0,1.0,1.0,1.0
104,100.0,12.0,7.0,1.11e-16,-154,-170,1001,0.0,1.0,1.0,1.0
105,100.0,12.0,6.0,1.39e-17,-154,-165,1001,0.0,1.0,1.0,1.0
106,100.0,12.0,5.0,5.0,-153,-171,1001,0.0,1.0,1.0,1.0
107,100.0,8.0,5.0,5.42e-20,-152,-167,1001,0.0,1.0,1.0,1.0
108,100.0,12.0,5.0,2.22e-16,-154,-165,1001,0.0,1.0,1.0,1.0
109,100.0,16.0,6.0,4.0,-158,-167,1001,0.0,1.0,1.0,1.0
110,100.0,8.0,8.0,2.71e-20,-154,-159,1001,0.0,1.0,1.0,1.0
111,100.0,8.0,7.0,3.0,-156,163,1001,0.0,1.0,1.0,1.0
112,100.0,8.0,7.0,7.0,-157,111,1001,0.0,1.0,1.0,1.0
113,100.0,8.0,7.0,3.47e-18,-154,-168,1001,0.0,1.0,1.0,1.0
114,100.0,8.0,7.0,6.0,-154,-168,1001,0.0,1.0,1.0,1.0
115,100.0,8.0,7.0,2.0,-152,-141,1001,0.0,1.0,1.0,1.0
116,100.0,8.0,8.0,7.0,-152,-30,1001,0.0,1.0,1.0,1.0
117,100.0,8.0,6.0,1.11e-16,-153,-164,1001,0.0,1.0,1.0,1.0
118,100.0,4.0,6.0,5.68e-14,-150,-29,1001,0.0,1.0,1.0,1.0
119,100.0,8.0,6.0,1.0,-151,105,1001,0.0,1.0,1.0,1.0
120,5.62e-16,8.0,8.0,8.670000000000001e-19,-153,-169,1001,0.0,1.0,1.0,1.0
121,100.0,8.0,6.0,1.11e-16,-152,170,1001,0.0,1.0,1.0,1.0
122,100.0,8.0,8.0,4.34e-19,-151,-167,1001,0.0,1.0,1.0,1.0
123,100.0,8.0,7.0,6.779999999999999e-21,-151,173,1001,0.0,1.0,1.0,1.0
124,100.0,8.0,5.0,2.0,-153,-157,1001,0.0,1.0,1.0,1.0
125,100.0,12.0,6.0,1.0,-153,171,1001,0.0,1.0,1.0,1.0
126,100.0,12.0,9.0,7.0,-155,172,1001,0.0,1.0,1.0,1.0
127,100.0,8.0,4.0,9.31e-10,-151,172,1001,0.0,1.0,1.0,1.0
128,100.0,8.0,3.0,6.0,-151,-18,1001,0.0,1.0,1.0,1.0
129,100.0,4.0,3.0,2.33e-10,-147,168,1001,0.0,1.0,1.0,1.0
130,100.0,8.0,4.0,1.0,-149,169,1001,0.0,1.0,1.0,1.0
131,100.0,8.0,5.0,2.0,-157,-33,1001,0.0,1.0,1.0,1.0
132,100.0,8.0,5.0,6.0,-153,-169,1001,0.0,1.0,1.0,1.0
133,100.0,8.0,5.0,1.0,-153,-140,1001,0.0,1.0,1.0,1.0
134,100.0,8.0,7.0,7.28e-12,-158,-164,1001,0.0,1.0,1.0,1.0
135,100.0,8.0,4.0,7.0,-157,-161,1001,0.0,1.0,1.0,1.0
136,100.0,12.0,5.0,12.0,-156,-150,1001,0.0,1.0,1.0,1.0
137,100.0,16.0,5.0,10.0,-153,-155,1001,0.0,1.0,1.0,1.0
138,100.0,8.0,8.0,7.0,-154,162,1001,0.0,1.0,1.0,1.0
139,100.0,8.0,9.0,7.0,-154,-165,1001,0.0,1.0,1.0,1.0
140,100.0,12.0,7.0,16.0,-158,-165,1001,0.0,1.0,1.0,1.0
141,100.0,12.0,7.0,10.0,-156,176,1001,0.0,1.0,1.0,1.0
142,100.0,12.0,9.0,12.0,-155,176,1001,0.0,1.0,1.0,1.0
143,100.0,16.0,11.0,1.11e-16,-157,-166,1001,0.0,1.0,1.0,1.0
144,100.0,12.0,7.0,3.47e-18,-157,98,1001,0.0,1.0,1.0,1.0
145,100.0,12.0,7.0,2.0,-154,169,1001,0.0,1.0,1.0,1.0
146,63.0,12.0,4.0,3.0,-154,173,1001,0.0,1.0,1.0,1.0
147,54.0,8.0,7.0,4.0,-153,164,1001,0.0,1.0,1.0,1.0
148,100.0,12.0,6.0,16.0,-157,177,1001,0.0,1.0,1.0,1.0
149,100.0,8.0,4.0,3.0,-152,176,1001,0.0,1.0,1.0,1.0
150,100.0,8.0,5.0,1.7299999999999997e-18,-153,164,1001,0.0,1.0,1.0,1.0
151,100.0,12.0,5.0,2.17e-19,-157,172,1001,0.0,1.0,1.0,1.0
152,100.0,12.0,6.0,4.0,-161,173,1001,0.0,1.0,1.0,1.0
153,100.0,4.0,4.0,3.64e-12,-159,-151,1001,0.0,1.0,1.0,1.0
154,100.0,8.0,6.0,6.0,-159,-164,1001,0.0,1.0,1.0,1.0
155,100.0,12.0,7.0,1.42e-14,-162,-165,1001,0.0,1.0,1.0,1.0
156,100.0,8.0,7.0,9.09e-13,-157,-161,1001,0.0,1.0,1.0,1.0
157,100.0,12.0,7.0,1.78e-15,-159,-166,1001,0.0,1.0,1.0,1.0
158,100.0,12.0,8.0,1.0,-157,-160,1001,0.0,1.0,1.0,1.0
159,100.0,12.0,7.0,1.0,-156,-157,1001,0.0,1.0,1.0,1.0
160,81.0,100.0,100.0,98.0,20,-13,1002,0.0,1.0,1.0,0.0
161,90.0,100.0,100.0,100.0,17,-16,1002,0.0,1.0,1.0,0.0
162,93.0,100.0,100.0,100.0,15,-15,1002,0.0,1.0,1.0,0.0
163,93.0,100.0,100.0,100.0,13,-17,1002,0.0,1.0,1.0,0.0
164,93.0,100.0,100.0,100.0,14,-15,1002,0.0,1.0,1.0,0.0
165,96.0,100.0,100.0,100.0,15,-14,1002,0.0,1.0,1.0,0.0
166,96.0,100.0,100.0,100.0,15,-18,1002,0.0,1.0,1.0,0.0
167,96.0,100.0,100.0,100.0,15,-22,1002,0.0,1.0,1.0,0.0
168,87.0,100.0,100.0,100.0,13,-12,1002,0.0,1.0,1.0,0.0
169,87.0,100.0,100.0,100.0,12,-20,1002,0.0,1.0,1.0,0.0
170,93.0,100.0,100.0,100.0,13,-15,1002,0.0,1.0,1.0,0.0
171,87.0,100.0,100.0,100.0,13,-14,1002,0.0,1.0,1.0,0.0
172,81.0,100.0,100.0,100.0,11,-16,1002,0.0,1.0,1.0,0.0
173,100.0,100.0,100.0,100.0,17,-15,1002,0.0,1.0,1.0,0.0
174,93.0,100.0,100.0,100.0,13,-16,1002,0.0,1.0,1.0,0.0
175,87.0,100.0,100.0,100.0,14,-17,1002,0.0,1.0,1.0,0.0
176,75.0,100.0,100.0,100.0,16,-14,1002,0.0,1.0,1.0,0.0
177,60.0,100.0,100.0,99.0,12,-16,1002,0.0,1.0,1.0,0.0
178,66.0,100.0,100.0,100.0,14,-17,1002,0.0,1.0,1.0,0.0
179,72.0,100.0,100.0,100.0,17,-14,1002,0.0,1.0,1.0,0.0
180,75.0,100.0,100.0,100.0,17,-16,1002,0.0,1.0,1.0,0.0
181,81.0,100.0,100.0,100.0,19,-13,1002,0.0,1.0,1.0,0.0
182,84.0,100.0,100.0,100.0,16,-17,1002,0.0,1.0,1.0,0.0
183,96.0,100.0,100.0,100.0,14,-23,1002,0.0,1.0,1.0,0.0
184,63.0,100.0,100.0,100.0,8,-15,1002,0.0,1.0,1.0,0.0
185,60.0,100.0,100.0,100.0,11,-15,1002,0.0,1.0,1.0,0.0
186,69.0,100.0,100.0,100.0,11,-16,1002,0.0,1.0,1.0,0.0
187,69.0,100.0,100.0,100.0,8,-18,1002,0.0,1.0,1.0,0.0
188,57.0,100.0,100.0,100.0,11,-20,1002,0.0,1.0,1.0,0.0
189,60.0,100.0,100.0,100.0,12,-15,1002,0.0,1.0,1.0,0.0
190,63.0,100.0,100.0,100.0,15,-15,1002,0.0,1.0,1.0,0.0
191,63.0,100.0,100.0,100.0,10,-16,1002,0.0,1.0,1.0,0.0
192,72.0,100.0,100.0,100.0,9,-15,1002,0.0,1.0,1.0,0.0
193,72.0,100.0,100.0,100.0,9,-17,1002,0.0,1.0,1.0,0.0
194,60.0,100.0,100.0,100.0,11,-20,1002,0.0,1.0,1.0,0.0
195,60.0,100.0,100.0,100.0,10,-15,1002,0.0,1.0,1.0,0.0
196,63.0,100.0,100.0,100.0,10,-18,1002,0.0,1.0,1.0,0.0
197,66.0,100.0,100.0,100.0,7,-20,1002,0.0,1.0,1.0,0.0
198,57.0,100.0,100.0,100.0,10,-16,1002,0.0,1.0,1.0,0.0
199,75.0,100.0,100.0,100.0,7,-14,1002,0.0,1.0,1.0,0.0
200,72.0,100.0,100.0,100.0,9,-16,1002,0.0,1.0,1.0,0.0
201,66.0,100.0,100.0,100.0,10,-15,1002,0.0,1.0,1.0,0.0
202,69.0,100.0,100.0,100.0,8,-18,1002,0.0,1.0,1.0,0.0
203,72.0,100.0,100.0,100.0,9,-13,1002,0.0,1.0,1.0,0.0
204,72.0,100.0,100.0,100.0,10,-13,1002,0.0,1.0,1.0,0.0
205,69.0,100.0,100.0,100.0,9,-21,1002,0.0,1.0,1.0,0.0
206,66.0,100.0,100.0,100.0,9,-17,1002,0.0,1.0,1.0,0.0
207,63.0,100.0,100.0,100.0,10,-19,1002,0.0,1.0,1.0,0.0
208,72.0,100.0,100.0,100.0,12,-15,1002,0.0,1.0,1.0,0.0
209,75.0,100.0,100.0,100.0,9,-17,1002,0.0,1.0,1.0,0.0
210,75.0,100.0,100.0,100.0,9,-18,1002,0.0,1.0,1.0,0.0
211,87.0,100.0,100.0,100.0,11,-15,1002,0.0,1.0,1.0,0.0
212,81.0,100.0,100.0,100.0,11,-15,1002,0.0,1.0,1.0,0.0
213,84.0,100.0,100.0,100.0,10,-14,1002,0.0,1.0,1.0,0.0
214,90.0,100.0,100.0,100.0,10,-12,1002,0.0,1.0,1.0,0.0
215,87.0,100.0,100.0,100.0,11,-14,1002,0.0,1.0,1.0,0.0
216,84.0,100.0,100.0,100.0,13,-14,1002,0.0,1.0,1.0,0.0
217,84.0,100.0,100.0,100.0,11,-13,1002,0.0,1.0,1.0,0.0
218,87.0,100.0,100.0,100.0,13,-11,1002,0.0,1.0,1.0,0.0
219,93.0,100.0,100.0,100.0,9,-12,1002,0.0,1.0,1.0,0.0
220,90.0,100.0,100.0,100.0,6,-14,1002,0.0,1.0,1.0,0.0
221,90.0,100.0,100.0,100.0,9,-13,1002,0.0,1.0,1.0,0.0
222,90.0,100.0,100.0,100.0,13,-14,1002,0.0,1.0,1.0,0.0
223,93.0,100.0,100.0,100.0,12,-14,1002,0.0,1.0,1.0,0.0
224,93.0,100.0,100.0,100.0,11,-16,1002,0.0,1.0,1.0,0.0
225,93.0,100.0,100.0,100.0,9,-18,1002,0.0,1.0,1.0,0.0
226,96.0,100.0,100.0,100.0,10,-14,1002,0.0,1.0,1.0,0.0
227,93.0,100.0,100.0,100.0,9,-16,1002,0.0,1.0,1.0,0.0
228,93.0,100.0,100.0,100.0,10,-19,1002,0.0,1.0,1.0,0.0
229,96.0,100.0,100.0,100.0,11,-16,1002,0.0,1.0,1.0,0.0
230,96.0,100.0,100.0,100.0,10,-14,1002,0.0,1.0,1.0,0.0
231,96.0,100.0,100.0,100.0,10,-15,1002,0.0,1.0,1.0,0.0
232,93.0,100.0,100.0,100.0,8,-15,1002,0.0,1.0,1.0,0.0
233,69.0,100.0,100.0,100.0,10,-14,1002,0.0,1.0,1.0,0.0
234,66.0,100.0,100.0,100.0,7,-16,1002,0.0,1.0,1.0,0.0
235,60.0,100.0,100.0,100.0,8,-14,1002,0.0,1.0,1.0,0.0
236,69.0,100.0,100.0,100.0,11,-13,1002,0.0,1.0,1.0,0.0
237,66.0,100.0,100.0,100.0,9,-13,1002,0.0,1.0,1.0,0.0
238,81.0,100.0,100.0,100.0,9,-13,1002,0.0,1.0,1.0,0.0
239,84.0,100.0,100.0,100.0,12,-15,1002,0.0,1.0,1.0,0.0
240,96.0,100.0,100.0,100.0,2,-20,1002,0.0,1.0,1.0,0.0
241,100.0,100.0,100.0,100.0,-1,-23,1002,0.0,1.0,1.0,0.0
242,66.0,100.0,100.0,100.0,-1,-22,1002,0.0,1.0,1.0,0.0
243,78.0,100.0,100.0,100.0,2,-19,1002,0.0,1.0,1.0,0.0
244,75.0,100.0,100.0,100.0,2,-15,1002,0.0,1.0,1.0,0.0
245,69.0,100.0,100.0,100.0,6,-15,1002,0.0,1.0,1.0,0.0
246,72.0,100.0,100.0,100.0,5,-11,1002,0.0,1.0,1.0,0.0
247,87.0,100.0,100.0,100.0,17,-3,1002,0.0,1.0,1.0,0.0
248,84.0,100.0,100.0,100.0,19,-2,1002,0.0,1.0,1.0,0.0
249,93.0,100.0,100.0,100.0,18,-14,1002,0.0,1.0,1.0,0.0
250,87.0,100.0,100.0,100.0,18,-8,1002,0.0,1.0,1.0,0.0
251,60.0,100.0,100.0,100.0,1,-17,1002,0.0,1.0,1.0,0.0
252,69.0,100.0,100.0,100.0,19,-14,1002,0.0,1.0,1.0,0.0
253,69.0,100.0,100.0,100.0,18,-8,1002,0.0,1.0,1.0,0.0
254,75.0,100.0,100.0,100.0,11,-1,1002,0.0,1.0,1.0,0.0
255,69.0,100.0,100.0,100.0,7,-13,1002,0.0,1.0,1.0,0.0
256,66.0,100.0,100.0,100.0,17,-15,1002,0.0,1.0,1.0,0.0
257,63.0,100.0,100.0,100.0,14,-9,1002,0.0,1.0,1.0,0.0
258,75.0,100.0,100.0,100.0,15,-9,1002,0.0,1.0,1.0,0.0
259,57.0,100.0,100.0,100.0,11,-25,1002,0.0,1.0,1.0,0.0
260,60.0,100.0,100.0,100.0,12,-18,1002,0.0,1.0,1.0,0.0
261,69.0,100.0,100.0,100.0,14,-15,1002,0.0,1.0,1.0,0.0
262,63.0,100.0,100.0,100.0,15,-15,1002,0.0,1.0,1.0,0.0
263,66.0,100.0,100.0,100.0,14,-20,1002,0.0,1.0,1.0,0.0
264,78.0,100.0,100.0,100.0,13,-15,1002,0.0,1.0,1.0,0.0
265,69.0,100.0,100.0,100.0,12,-16,1002,0.0,1.0,1.0,0.0
266,81.0,100.0,100.0,100.0,13,-16,1002,0.0,1.0,1.0,0.0
267,72.0,100.0,100.0,100.0,14,-15,1002,0.0,1.0,1.0,0.0
268,78.0,100.0,100.0,100.0,16,-20,1002,0.0,1.0,1.0,0.0
269,78.0,100.0,100.0,100.0,13,-15,1002,0.0,1.0,1.0,0.0
270,75.0,100.0,100.0,100.0,15,-19,1002,0.0,1.0,1.0,0.0
271,81.0,100.0,100.0,100.0,14,-17,1002,0.0,1.0,1.0,0.0
272,69.0,100.0,100.0,100.0,14,-16,1002,0.0,1.0,1.0,0.0
273,72.0,100.0,100.0,100.0,15,-12,1002,0.0,1.0,1.0,0.0
274,78.0,100.0,100.0,100.0,18,-15,1002,0.0,1.0,1.0,0.0
275,96.0,100.0,100.0,100.0,8,-20,1002,0.0,1.0,1.0,0.0
276,75.0,100.0,100.0,100.0,-1,-21,1002,0.0,1.0,1.0,0.0
277,78.0,100.0,100.0,100.0,2,-13,1002,0.0,1.0,1.0,0.0
278,75.0,100.0,100.0,100.0,0,-22,1002,0.0,1.0,1.0,0.0
279,69.0,100.0,100.0,100.0,1,-25,1002,0.0,1.0,1.0,0.0
280,72.0,100.0,100.0,100.0,0,-29,1002,0.0,1.0,1.0,0.0
281,72.0,100.0,100.0,100.0,-1,-23,1002,0.0,1.0,1.0,0.0
282,69.0,100.0,100.0,100.0,1,-22,1002,0.0,1.0,1.0,0.0
283,63.0,100.0,100.0,100.0,0,-27,1002,0.0,1.0,1.0,0.0
284,78.0,100.0,100.0,100.0,0,-25,1002,0.0,1.0,1.0,0.0
285,81.0,100.0,100.0,100.0,-1,-31,1002,0.0,1.0,1.0,0.0
286,81.0,100.0,100.0,100.0,0,-23,1002,0.0,1.0,1.0,0.0
287,69.0,100.0,100.0,100.0,21,-12,1002,0.0,1.0,1.0,0.0
288,66.0,100.0,100.0,100.0,21,-14,1002,0.0,1.0,1.0,0.0
289,72.0,100.0,100.0,100.0,23,-16,1002,0.0,1.0,1.0,0.0
290,78.0,100.0,100.0,100.0,22,-16,1002,0.0,1.0,1.0,0.0
291,90.0,100.0,100.0,100.0,24,-9,1002,0.0,1.0,1.0,0.0
292,87.0,100.0,100.0,100.0,18,-18,1002,0.0,1.0,1.0,0.0
293,69.0,100.0,100.0,100.0,18,-13,1002,0.0,1.0,1.0,0.0
294,60.0,100.0,100.0,100.0,20,-17,1002,0.0,1.0,1.0,0.0
295,75.0,100.0,100.0,100.0,14,-23,1002,0.0,1.0,1.0,0.0
296,66.0,100.0,100.0,100.0,20,-14,1002,0.0,1.0,1.0,0.0
297,63.0,100.0,100.0,100.0,18,-18,1002,0.0,1.0,1.0,0.0
298,78.0,100.0,100.0,100.0,21,-13,1002,0.0,1.0,1.0,0.0
299,81.0,100.0,100.0,100.0,17,-14,1002,0.0,1.0,1.0,0.0
300,75.0,100.0,100.0,100.0,17,-19,1002,0.0,1.0,1.0,0.0
301,63.0,100.0,100.0,100.0,16,-22,1002,0.0,1.0,1.0,0.0
302,60.0,100.0,100.0,100.0,15,-21,1002,0.0,1.0,1.0,0.0
303,63.0,100.0,100.0,100.0,15,-20,1002,0.0,1.0,1.0,0.0
304,69.0,100.0,100.0,100.0,15,-16,1002,0.0,1.0,1.0,0.0
305,72.0,100.0,100.0,100.0,11,-15,1002,0.0,1.0,1.0,0.0
306,72.0,100.0,100.0,100.0,16,-16,1002,0.0,1.0,1.0,0.0
307,78.0,100.0,100.0,100.0,13,-13,1002,0.0,1.0,1.0,0.0
308,75.0,100.0,100.0,100.0,14,-15,1002,0.0,1.0,1.0,0.0
309,84.0,100.0,100.0,100.0,14,-16,1002,0.0,1.0,1.0,0.0
310,90.0,100.0,100.0,100.0,18,-23,1002,0.0,1.0,1.0,0.0
311,78.0,100.0,100.0,100.0,13,-7,1002,0.0,1.0,1.0,0.0
312,75.0,100.0,100.0,100.0,21,-17,1002,0.0,1.0,1.0,0.0
313,81.0,100.0,100.0,100.0,22,-13,1002,0.0,1.0,1.0,0.0
314,78.0,100.0,100.0,100.0,20,-12,1002,0.0,1.0,1.0,0.0
315,78.0,100.0,100.0,100.0,20,-10,1002,0.0,1.0,1.0,0.0
316,81.0,100.0,100.0,100.0,19,-11,1002,0.0,1.0,1.0,0.0
317,78.0,100.0,100.0,100.0,17,-14,1002,0.0,1.0,1.0,0.0
318,81.0,100.0,100.0,100.0,19,-7,1002,0.0,1.0,1.0,0.0
319,81.0,100.0,100.0,100.0,20,-9,1002,0.0,1.0,1.0,0.0
320,51.0,35.0,49.0,51.0,9,96,1003,0.0,1.0,1.0,1.0
321,66.0,32.0,43.0,52.0,6,94,1003,0.0,1.0,1.0,1.0
322,66.0,37.0,48.0,63.0,13,96,1003,0.0,1.0,1.0,1.0
323,70.0,32.0,41.0,61.0,19,90,1003,0.0,1.0,1.0,1.0
